調査地点番号	調査地点都道府県名（原表記）	調査地点名（原表記）	調査地点都道府県名	調査地点名	json_result	estimated_long	estimated_lat	level	fullname	note	mesh_lat	mesh_long	mesh_lat_jgd	mesh_long_jgd	メッシュ北西端との距離
6629.98	千葉県	君津郡峰上村豊岡志組	千葉県	君津郡峰上村豊岡志組	"{""matched"": ""千葉県君津郡峰上村"", ""candidates"": [{""id"": 69934415, ""name"": ""峰上村"", ""x"": 139.92735290527344, ""y"": 35.216026306152344, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12B0060040"", ""fullname"": [""千葉県"", ""君津郡"", ""峰上村""]}]}"	139.927352905273	35.2160263061523	3	千葉県 君津郡 峰上村		351100	1395700	351111.90516	1395648.34318	3.71309246155359
6639.29	千葉県	安房郡長狭町字平塚大田代	千葉県	安房郡長狭町字平塚大田代	"{""matched"": ""千葉県安房郡長狭町"", ""candidates"": [{""id"": 70516424, ""name"": ""長狭町"", ""x"": 140.00927734375, ""y"": 35.132537841796875, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12470A1968/jisx0402:12470"", ""fullname"": [""千葉県"", ""安房郡"", ""長狭町""]}]}"	140.00927734375	35.1325378417969	3	千葉県 安房郡 長狭町		350800	1395830	350811.93358	1395818.33976	3.44204250492718
6639.43	千葉県	安房郡富山町久枝	千葉県	安房郡富山町久枝	"{""matched"": ""千葉県安房郡富山町久枝"", ""candidates"": [{""id"": 69130436, ""name"": ""久枝"", ""x"": 139.84425354003906, ""y"": 35.094154357910156, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0022000/postcode:2992216"", ""fullname"": [""千葉県"", ""南房総市"", ""久枝""]}]}"	139.844253540039	35.0941543579102	5	千葉県 南房総市 久枝		350600	1394930	350611.94517	1394918.38996	2.2847972825486
6639.79	千葉県	安房郡和田町大字中三原小字神田	千葉県	安房郡和田町大字中三原小字神田	"{""matched"": ""千葉県安房郡和田町大字中三原"", ""candidates"": [{""id"": 70466075, ""name"": ""中三原"", ""x"": 139.9842529296875, ""y"": 35.04166793823242, ""level"": 5, ""priority"": 0, ""note"": ""ref:千葉県南房総市和田町中三原"", ""fullname"": [""千葉県"", ""安房郡"", ""和田町"", ""中三原""]}]}"	139.984252929688	35.0416679382324	5	千葉県 安房郡 和田町 中三原		350300	1395830	350311.97442	1395818.34376	1.72436320769456
6649.13	千葉県	館山市笠名	千葉県	館山市笠名	"{""matched"": ""千葉県館山市笠名"", ""candidates"": [{""id"": 76349674, ""name"": ""笠名"", ""x"": 139.83355712890625, ""y"": 34.973838806152344, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0017000/postcode:2940032"", ""fullname"": [""千葉県"", ""館山市"", ""笠名""]}]}"	139.833557128906	34.9738388061523	5	千葉県 館山市 笠名		345900	1394930	345912.00124	1394918.40195	1.78502993792544
6649.28	千葉県	安房郡千倉町北朝夷	千葉県	安房郡千倉町北朝夷	"{""matched"": ""千葉県安房郡千倉町北朝夷"", ""candidates"": [{""id"": 70466035, ""name"": ""北朝夷"", ""x"": 139.95074462890625, ""y"": 34.96836853027344, ""level"": 5, ""priority"": 0, ""note"": ""ref:千葉県南房総市千倉町北朝夷"", ""fullname"": [""千葉県"", ""安房郡"", ""千倉町"", ""北朝夷""]}]}"	139.950744628906	34.9683685302734	5	千葉県 安房郡 千倉町 北朝夷		345800	1395700	345812.01681	1395648.35927	0.405582891962066
6649.55	千葉県	安房郡白浜町白浜小字島崎	千葉県	安房郡白浜町白浜小字島崎	"{""matched"": ""千葉県安房郡白浜町白浜"", ""candidates"": [{""id"": 70466134, ""name"": ""白浜"", ""x"": 139.89996337890625, ""y"": 34.9178466796875, ""level"": 5, ""priority"": 0, ""note"": ""ref:千葉県南房総市白浜町白浜"", ""fullname"": [""千葉県"", ""安房郡"", ""白浜町"", ""白浜""]}]}"	139.899963378906	34.9178466796875	5	千葉県 安房郡 白浜町 白浜		345500	1395230	345512.03335	1395218.38833	2.5813625172825
6700.25	千葉県	千葉市東寺山町	千葉県	千葉市東寺山町	"{""matched"": ""千葉県千葉市"", ""candidates"": [{""id"": 67435907, ""name"": ""千葉市"", ""x"": 140.10638427734375, ""y"": 35.607330322265625, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12100A1992/jisx0402:12100/jisx0402:12201"", ""fullname"": [""千葉県"", ""千葉市""]}]}"	140.106384277344	35.6073303222656	3	千葉県 千葉市		353800	1400730	353811.69325	1400718.2454	3.53616042135065
6700.48	千葉県	千葉郡泉町高根	千葉県	千葉郡泉町高根	"{""matched"": ""千葉県千葉郡泉町"", ""candidates"": [{""id"": 68128660, ""name"": ""泉町"", ""x"": 140.22059631347656, ""y"": 35.594085693359375, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12B0100007"", ""fullname"": [""千葉県"", ""千葉郡"", ""泉町""]}]}"	140.220596313477	35.5940856933594	3	千葉県 千葉郡 泉町		353600	1401200	353611.71429	1401148.23056	2.38649606487969
6700.98	千葉県	市原市市津町東国吉	千葉県	市原市市津町東国吉	"{""matched"": ""千葉県市原市"", ""candidates"": [{""id"": 71540958, ""name"": ""市原市"", ""x"": 140.1156005859375, ""y"": 35.49789810180664, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12219A1968/jisx0402:12219/postcode:2900000"", ""fullname"": [""千葉県"", ""市原市""]}]}"	140.115600585938	35.4978981018066	3	千葉県 市原市		353100	1401200	353111.74744	1401148.24624	7.74175985512468
6701.01	千葉県	印旛郡八街町西林	千葉県	印旛郡八街町西林	"{""matched"": ""千葉県印旛郡八街町"", ""candidates"": [{""id"": 69332336, ""name"": ""八街町"", ""x"": 140.3179168701172, ""y"": 35.66585922241211, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12323A1968/jisx0402:12323"", ""fullname"": [""千葉県"", ""印旛郡"", ""八街町""]}]}"	140.317916870117	35.6658592224121	3	千葉県 印旛郡 八街町		354000	1401630	354011.69568	1401618.18882	4.19761869624315
6701.46	千葉県	山武郡成東町殿台	千葉県	山武郡成東町殿台	"{""matched"": ""千葉県山武郡成東町殿台"", ""candidates"": [{""id"": 70990412, ""name"": ""殿台"", ""x"": 140.42013549804688, ""y"": 35.60090255737305, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0032000/postcode:2891324"", ""fullname"": [""千葉県"", ""山武市"", ""殿台""]}]}"	140.420135498047	35.6009025573731	5	千葉県 山武市 殿台		353600	1402400	353611.72793	1402348.1587	2.13396984136126
6702.21	千葉県	匝瑳郡光町木戸	千葉県	匝瑳郡光町木戸	"{""matched"": ""千葉県匝瑳郡光町木戸"", ""candidates"": [{""id"": 71167697, ""name"": ""木戸"", ""x"": 140.53369140625, ""y"": 35.628353118896484, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0012000/postcode:2891726"", ""fullname"": [""千葉県"", ""山武郡"", ""横芝光町"", ""木戸""]}]}"	140.53369140625	35.6283531188965	5	千葉県 山武郡 横芝光町 木戸		353800	1403130	353811.74045	1403118.11733	1.41930605067984
6710.02	千葉県	市原郡姉ケ崎町今津朝山	千葉県	市原郡姉ケ崎町今津朝山	"{""matched"": ""千葉県市原郡姉ケ崎町"", ""candidates"": [{""id"": 72092958, ""name"": ""姉崎町"", ""x"": 140.04531860351562, ""y"": 35.471439361572266, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12B0090009"", ""fullname"": [""千葉県"", ""市原郡"", ""姉崎町""]}]}"	140.045318603516	35.4714393615723	3	千葉県 市原郡 姉崎町		353000	1400300	353011.74444	1400248.29117	3.54091857585628
6710.55	千葉県	市原郡南総町奉免	千葉県	市原郡南総町奉免	"{""matched"": ""千葉県市原郡南総町"", ""candidates"": [{""id"": 72092957, ""name"": ""南総町"", ""x"": 140.13470458984375, ""y"": 35.40097427368164, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12B0090020"", ""fullname"": [""千葉県"", ""市原郡"", ""南総町""]}]}"	140.134704589844	35.4009742736816	3	千葉県 市原郡 南総町		352500	1400730	352511.79344	1400718.27723	2.41419608230968
6710.70	千葉県	君津郡平川町横田	千葉県	君津郡平川町横田	"{""matched"": ""千葉県君津郡平川町"", ""candidates"": [{""id"": 69934419, ""name"": ""平川町"", ""x"": 140.03701782226562, ""y"": 35.38759231567383, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12482A1968/jisx0402:12482"", ""fullname"": [""千葉県"", ""君津郡"", ""平川町""]}]}"	140.037017822266	35.3875923156738	3	千葉県 君津郡 平川町		352300	1400000	352311.8013	1395948.31476	3.6516391183413
6711.12	千葉県	長生郡本納町本納	千葉県	長生郡本納町本納	"{""matched"": ""千葉県長生郡本納町"", ""candidates"": [{""id"": 75895786, ""name"": ""本納町"", ""x"": 140.30609130859375, ""y"": 35.483848571777344, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12425A1968/jisx0402:12425"", ""fullname"": [""千葉県"", ""長生郡"", ""本納町""]}]}"	140.306091308594	35.4838485717773	3	千葉県 長生郡 本納町		352900	1401800	352911.76845	1401748.21921	0.901416079268789
6711.16	千葉県	山武郡大網白里町四天木納屋	千葉県	山武郡大網白里町四天木納屋	"{""matched"": ""千葉県山武郡大網白里町四天木"", ""candidates"": [{""id"": 70189869, ""name"": ""四天木"", ""x"": 140.40451049804688, ""y"": 35.48179244995117, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0021000/postcode:2993203"", ""fullname"": [""千葉県"", ""大網白里市"", ""四天木""]}]}"	140.404510498047	35.4817924499512	5	千葉県 大網白里市 四天木		352900	1402400	352911.77882	1402348.17516	0.885746939233871
6711.60	千葉県	長生郡長南町大字坂本小字小金	千葉県	長生郡長南町大字坂本小字小金	"{""matched"": ""千葉県長生郡長南町大字坂本"", ""candidates"": [{""id"": 76009846, ""name"": ""坂本"", ""x"": 140.25677490234375, ""y"": 35.392417907714844, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0011000/postcode:2970122"", ""fullname"": [""千葉県"", ""長生郡"", ""長南町"", ""坂本""]}]}"	140.256774902344	35.3924179077148	5	千葉県 長生郡 長南町 坂本		352400	1401500	352411.80465	1401448.25446	1.51205352158179
6711.95	千葉県	長生郡一宮町東浪見小字大村	千葉県	長生郡一宮町東浪見小字大村	"{""matched"": ""千葉県長生郡一宮町東浪見"", ""candidates"": [{""id"": 75878110, ""name"": ""東浪見"", ""x"": 140.37998962402344, ""y"": 35.350772857666016, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0006000/postcode:2994303"", ""fullname"": [""千葉県"", ""長生郡"", ""一宮町"", ""東浪見""]}]}"	140.379989624023	35.350772857666	5	千葉県 長生郡 一宮町 東浪見		352100	1402230	352111.84084	1402218.20152	0.800255456575835
6720.23	千葉県	君津郡上総町市場	千葉県	君津郡上総町市場	"{""matched"": ""千葉県君津郡上総町"", ""candidates"": [{""id"": 69934394, ""name"": ""上総町"", ""x"": 140.075927734375, ""y"": 35.2962760925293, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12485A1968/jisx0402:12485"", ""fullname"": [""千葉県"", ""君津郡"", ""上総町""]}]}"	140.075927734375	35.2962760925293	3	千葉県 君津郡 上総町		351800	1400430	351811.8472	1400418.29755	0.867296417638841
6720.67	千葉県	夷隅郡大多喜町小沢又	千葉県	夷隅郡大多喜町小沢又	"{""matched"": ""千葉県夷隅郡大多喜町小沢又"", ""candidates"": [{""id"": 70358095, ""name"": ""小沢又"", ""x"": 140.1801300048828, ""y"": 35.225101470947266, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0025000/postcode:2980278"", ""fullname"": [""千葉県"", ""夷隅郡"", ""大多喜町"", ""小沢又""]}]}"	140.180130004883	35.2251014709473	5	千葉県 夷隅郡 大多喜町 小沢又		351400	1401030	351411.88701	1401018.27385	1.49169175967885
6721.31	千葉県	夷隅郡夷隅町行川	千葉県	夷隅郡夷隅町行川	"{""matched"": ""千葉県夷隅郡夷隅町行川"", ""candidates"": [{""id"": 68739814, ""name"": ""行川"", ""x"": 140.28146362304688, ""y"": 35.28392028808594, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0028000/postcode:2980134"", ""fullname"": [""千葉県"", ""いすみ市"", ""行川""]}]}"	140.281463623047	35.2839202880859	5	千葉県 いすみ市 行川		351700	1401630	351711.86529	1401618.24049	0.933131353098886
6721.33	千葉県	夷隅郡大原町高谷	千葉県	夷隅郡大原町高谷	"{""matched"": ""千葉県夷隅郡大原町高谷"", ""candidates"": [{""id"": 68757380, ""name"": ""高谷"", ""x"": 140.35052490234375, ""y"": 35.27182388305664, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0026000/postcode:2980021"", ""fullname"": [""千葉県"", ""いすみ市"", ""高谷""]}]}"	140.350524902344	35.2718238830566	5	千葉県 いすみ市 高谷		351700	1401930	351711.86558	1401918.22377	3.08915455842768
6730.27	千葉県	安房郡天津小湊町字内浦	千葉県	安房郡天津小湊町字内浦	"{""matched"": ""千葉県安房郡天津小湊町字内"", ""candidates"": [{""id"": 76967909, ""name"": ""内浦"", ""x"": 140.19970703125, ""y"": 35.14529800415039, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0007000/postcode:2995502"", ""fullname"": [""千葉県"", ""鴨川市"", ""内浦""]}]}"	140.19970703125	35.1452980041504	5	千葉県 鴨川市 内浦		350800	1401030	350811.93545	1401018.27728	2.71847293803362
6730.33	千葉県	安房郡鴨川町貝渚	千葉県	安房郡鴨川町貝渚	"{""matched"": ""千葉県安房郡鴨川町"", ""candidates"": [{""id"": 70516428, ""name"": ""鴨川町"", ""x"": 140.0988006591797, ""y"": 35.114017486572266, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12471A1968/jisx0402:12471"", ""fullname"": [""千葉県"", ""安房郡"", ""鴨川町""]}]}"	140.09880065918	35.1140174865723	3	千葉県 安房郡 鴨川町		350700	1400430	350711.94675	1400418.30693	2.54814163371025
6731.03	千葉県	夷隅郡勝浦町部原	千葉県	夷隅郡勝浦町部原	"{""matched"": ""千葉県夷隅郡勝浦町"", ""candidates"": [{""id"": 70318093, ""name"": ""勝浦町"", ""x"": 140.32086181640625, ""y"": 35.1522102355957, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:12B0030004"", ""fullname"": [""千葉県"", ""夷隅郡"", ""勝浦町""]}]}"	140.320861816406	35.1522102355957	3	千葉県 夷隅郡 勝浦町		351000	1401930	351011.92112	1401918.22527	1.97726813079013
5696.13	東京都	西多摩郡奥多摩町大字氷川	東京都	西多摩郡奥多摩町大字氷川	"{""matched"": ""東京都西多摩郡奥多摩町大字氷川"", ""candidates"": [{""id"": 83841527, ""name"": ""氷川"", ""x"": 139.09344482421875, ""y"": 35.823604583740234, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0010000/postcode:1980212"", ""fullname"": [""東京都"", ""西多摩郡"", ""奥多摩町"", ""氷川""]}]}"	139.093444824219	35.8236045837402	5	東京都 西多摩郡 奥多摩町 氷川		354900	1390430	354911.53619	1390418.56758	1.99305071831612
5696.54	東京都	西多摩郡檜原村小沢	東京都	西多摩郡檜原村小沢	"{""matched"": ""東京都西多摩郡檜原村小沢"", ""candidates"": [{""id"": 83887222, ""name"": ""小沢"", ""x"": 139.11830139160156, ""y"": 35.740631103515625, ""level"": 5, ""priority"": 2, ""note"": ""postcode:1900204"", ""fullname"": [""東京都"", ""西多摩郡"", ""檜原村"", ""小沢""]}]}"	139.118301391602	35.7406311035156	5	東京都 西多摩郡 檜原村 小沢		354500	1390600	354511.58918	1390548.55813	2.39100412297654
5696.68	東京都	西多摩郡五日市町小和田	東京都	西多摩郡五日市町小和田	"{""matched"": ""東京都西多摩郡五日市町"", ""candidates"": [{""id"": 83820723, ""name"": ""五日市町"", ""x"": 139.21990966796875, ""y"": 35.729366302490234, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13306A1968/jisx0402:13306"", ""fullname"": [""東京都"", ""西多摩郡"", ""五日市町""]}]}"	139.219909667969	35.7293663024902	3	東京都 西多摩郡 五日市町		354400	1391200	354411.59479	1391148.53038	2.23262910452101
5697.20	東京都	青梅市森下	東京都	青梅市森下	"{""matched"": ""東京都青梅市"", ""candidates"": [{""id"": 84728295, ""name"": ""青梅市"", ""x"": 139.27499389648438, ""y"": 35.788169860839844, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13205A1968/jisx0402:13205/postcode:1980000"", ""fullname"": [""東京都"", ""青梅市""]}]}"	139.274993896484	35.7881698608398	3	東京都 青梅市		354800	1391500	354811.55547	1391448.50792	3.04290836124993
5697.53	東京都	西多摩郡福生町福生	東京都	西多摩郡福生町福生	"{""matched"": ""東京都西多摩郡福生町"", ""candidates"": [{""id"": 83923293, ""name"": ""福生町"", ""x"": 139.3267364501953, ""y"": 35.73860168457031, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13301A1968/jisx0402:13301"", ""fullname"": [""東京都"", ""西多摩郡"", ""福生町""]}]}"	139.326736450195	35.7386016845703	3	東京都 西多摩郡 福生町		354500	1391930	354511.5837	1391918.48589	1.685141234109
5697.86	東京都	立川市柴崎町	東京都	立川市柴崎町	"{""matched"": ""東京都立川市柴崎町"", ""candidates"": [{""id"": 82842113, ""name"": ""柴崎町"", ""x"": 139.4045867919922, ""y"": 35.69406509399414, ""level"": 5, ""priority"": 2, ""note"": """", ""fullname"": [""東京都"", ""立川市"", ""柴崎町""]}]}"	139.404586791992	35.6940650939941	5	東京都 立川市 柴崎町		354200	1392400	354211.61133	1392348.46916	1.23786431614032
5698.30	東京都	北多摩郡清瀬町上清戸	東京都	北多摩郡清瀬町上清戸	"{""matched"": ""東京都北多摩郡清瀬町"", ""candidates"": [{""id"": 78768404, ""name"": ""清瀬町"", ""x"": 139.52642822265625, ""y"": 35.785762786865234, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13344A1968/jisx0402:13344"", ""fullname"": [""東京都"", ""北多摩郡"", ""清瀬町""]}]}"	139.526428222656	35.7857627868652	3	東京都 北多摩郡 清瀬町		354700	1393000	354711.58607	1392948.42843	2.67525251616694
5698.54	東京都	練馬区下石神井	東京都	練馬区下石神井	"{""matched"": ""東京都練馬区下石神井"", ""candidates"": [{""id"": 82926004, ""name"": ""下石神井"", ""x"": 139.6116943359375, ""y"": 35.731048583984375, ""level"": 5, ""priority"": 2, ""note"": """", ""fullname"": [""東京都"", ""練馬区"", ""下石神井""]}]}"	139.611694335938	35.7310485839844	5	東京都 練馬区 下石神井		354500	1393600	354511.6092	1393548.40044	2.8094333031541
5698.69	東京都	文京区西原町	東京都	文京区西原町	"{""matched"": ""東京都文京区"", ""candidates"": [{""id"": 80023101, ""name"": ""文京区"", ""x"": 139.75247192382812, ""y"": 35.707977294921875, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13105A1968/jisx0402:13105/postcode:1120000"", ""fullname"": [""東京都"", ""文京区""]}]}"	139.752471923828	35.7079772949219	3	東京都 文京区		354400	1394330	354411.62819	1394318.36472	4.21739652176586
5698.91	東京都	三鷹市大沢	東京都	三鷹市大沢	"{""matched"": ""東京都三鷹市大沢"", ""candidates"": [{""id"": 77263336, ""name"": ""大沢"", ""x"": 139.54074096679688, ""y"": 35.67445755004883, ""level"": 5, ""priority"": 2, ""note"": """", ""fullname"": [""東京都"", ""三鷹市"", ""大沢""]}]}"	139.540740966797	35.6744575500488	5	東京都 三鷹市 大沢		354100	1393130	354111.63011	1393118.43345	2.17782635974785
5699.42	東京都	足立区四ツ家町	東京都	足立区四ツ家町	"{""matched"": ""東京都足立区"", ""candidates"": [{""id"": 84317173, ""name"": ""足立区"", ""x"": 139.80458068847656, ""y"": 35.77494430541992, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13121A1968/jisx0402:13121/postcode:1200000"", ""fullname"": [""東京都"", ""足立区""]}, {""id"": 80924702, ""name"": ""足立区"", ""x"": 139.80458068847656, ""y"": 35.77494430541992, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13121A1968/jisx0402:13121"", ""fullname"": [""東京都"", ""東京市"", ""足立区""]}]}"	139.804580688477	35.7749443054199	3	東京都 足立区		354600	1394800	354611.62207	1394748.33623	0.901688668970821
6607.03	東京都	八王子市八日町	東京都	八王子市八日町	"{""matched"": ""東京都八王子市八日町"", ""candidates"": [{""id"": 77327751, ""name"": ""八日町"", ""x"": 139.33114624023438, ""y"": 35.660057067871094, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0086000/postcode:1920071"", ""fullname"": [""東京都"", ""八王子市"", ""八日町""]}]}"	139.331146240234	35.6600570678711	5	東京都 八王子市 八日町		354000	1391930	354011.61934	1391918.49643	1.38155691644751
6607.18	東京都	南多摩郡多摩村関戸	東京都	南多摩郡多摩村関戸	"{""matched"": ""東京都南多摩郡多摩村"", ""candidates"": [{""id"": 78768421, ""name"": ""多摩村"", ""x"": 139.4463653564453, ""y"": 35.636959075927734, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13B0070012"", ""fullname"": [""東京都"", ""南多摩郡"", ""多摩村""]}]}"	139.446365356445	35.6369590759277	3	東京都 南多摩郡 多摩村		353900	1392700	353911.63683	1392648.46053	1.80993258478699
6607.68	東京都	町田市本町田1丁目	東京都	町田市本町田1丁目	"{""matched"": ""東京都町田市本町田"", ""candidates"": [{""id"": 82432052, ""name"": ""本町田"", ""x"": 139.4431610107422, ""y"": 35.56570816040039, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0040000/postcode:1940032"", ""fullname"": [""東京都"", ""町田市"", ""本町田""]}]}"	139.443161010742	35.5657081604004	5	東京都 町田市 本町田		353400	1392700	353411.67142	1392648.47054	0.571265384453237
6608.07	東京都	目黒区駒場町	東京都	目黒区駒場町	"{""matched"": ""東京都目黒区駒場"", ""candidates"": [{""id"": 82696280, ""name"": ""駒場"", ""x"": 139.68682861328125, ""y"": 35.65703201293945, ""level"": 5, ""priority"": 2, ""note"": """", ""fullname"": [""東京都"", ""目黒区"", ""駒場""]}]}"	139.686828613281	35.6570320129395	5	東京都 目黒区 駒場		354000	1394030	354011.65079	1394018.38987	1.97428272186674
6608.69	東京都	大田区糀谷町	東京都	大田区糀谷町	"{""matched"": ""東京都大田区"", ""candidates"": [{""id"": 79327786, ""name"": ""大田区"", ""x"": 139.7159881591797, ""y"": 35.56126022338867, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13111A1968/jisx0402:13111/postcode:1440000"", ""fullname"": [""東京都"", ""大田区""]}]}"	139.71598815918	35.5612602233887	3	東京都 大田区		353400	1394330	353411.69646	1394318.38704	1.0955348878022
6609.02	東京都	江東区深川古石場4丁目	東京都	江東区深川古石場4丁目	"{""matched"": ""東京都江東区深川"", ""candidates"": [{""id"": 81920241, ""name"": ""深川"", ""x"": 139.79562377929688, ""y"": 35.67652130126953, ""level"": 5, ""priority"": 2, ""note"": """", ""fullname"": [""東京都"", ""江東区"", ""深川""]}]}"	139.795623779297	35.6765213012695	5	東京都 江東区 深川		354000	1394800	354011.66205	1394748.353	0.742758904482893
6609.05	東京都	江戸川区長島町	東京都	江戸川区長島町	"{""matched"": ""東京都江戸川区"", ""candidates"": [{""id"": 81438977, ""name"": ""江戸川区"", ""x"": 139.86831665039062, ""y"": 35.70664978027344, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13123A1968/jisx0402:13123/postcode:1320000"", ""fullname"": [""東京都"", ""江戸川区""]}, {""id"": 80924685, ""name"": ""江戸川区"", ""x"": 139.86831665039062, ""y"": 35.70664978027344, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13123A1968/jisx0402:13123"", ""fullname"": [""東京都"", ""東京市"", ""江戸川区""]}]}"	139.868316650391	35.7066497802734	3	東京都 江戸川区		354000	1395230	354011.66906	1395218.32764	4.09729403270503
6657.54	東京都	（大島支庁）大島町元町	東京都	大島町元町	"{""matched"": ""東京都大島町元町"", ""candidates"": [{""id"": 79290972, ""name"": ""元町"", ""x"": 139.3724365234375, ""y"": 34.7608642578125, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0004000/postcode:1000101"", ""fullname"": [""東京都"", ""大島町"", ""元町""]}]}"	139.372436523438	34.7608642578125	5	東京都 大島町 元町		344500	1392100	344512.02693	1392048.58301	2.48449245116179
6657.96	東京都	（大島支庁）大島町差木地	東京都	大島町差木地	"{""matched"": ""東京都大島町差木地"", ""candidates"": [{""id"": 79315001, ""name"": ""差木地"", ""x"": 139.4211883544922, ""y"": 34.706626892089844, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0007000/postcode:1000211"", ""fullname"": [""東京都"", ""大島町"", ""差木地""]}]}"	139.421188354492	34.7066268920898	5	東京都 大島町 差木地		344100	1392400	344112.05898	1392348.58129	3.14289337893893
6667.81	東京都	（大島支庁）利島村	東京都	利島村	"{""matched"": ""東京都利島村"", ""candidates"": [{""id"": 78595043, ""name"": ""利島村"", ""x"": 139.28257751464844, ""y"": 34.529354095458984, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13362A1968/jisx0402:13362"", ""fullname"": [""東京都"", ""利島村""]}]}"	139.282577514648	34.529354095459	3	東京都 利島村		343200	1391630	343212.162	1391618.605	1.27973094809058
6677.41	東京都	（大島支庁）新島本村大字若郷	東京都	新島本村大字若郷	"{""matched"": ""東京都新島本村"", ""candidates"": [{""id"": 80250482, ""name"": ""新島本村"", ""x"": 139.25656127929688, ""y"": 34.37713623046875, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13363A1968/jisx0402:13363"", ""fullname"": [""東京都"", ""新島本村""]}]}"	139.256561279297	34.3771362304688	3	東京都 新島本村		342600	1391630	342612.227	1391618.621	6.77310277810782
6677.70	東京都	（大島支庁）新島本村大字本村	東京都	新島本村大字本村	"{""matched"": ""東京都新島本村"", ""candidates"": [{""id"": 80250482, ""name"": ""新島本村"", ""x"": 139.25656127929688, ""y"": 34.37713623046875, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13363A1968/jisx0402:13363"", ""fullname"": [""東京都"", ""新島本村""]}]}"	139.256561279297	34.3771362304688	3	東京都 新島本村		342300	1391500	342312.26227	1391448.64725	1.391067744535
6686.75	東京都	（大島支庁）神津島村	東京都	神津島村	"{""matched"": ""東京都神津島村"", ""candidates"": [{""id"": 82704434, ""name"": ""神津島村"", ""x"": 139.13442993164062, ""y"": 34.20537185668945, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:13364A1968/jisx0402:13364"", ""fullname"": [""東京都"", ""神津島村""]}]}"	139.134429931641	34.2053718566895	3	東京都 神津島村		341300	1390730	341312.28033	1390718.70112	2.00241578251128
6697.39	東京都	（三宅島支庁）三宅村伊豆	東京都	三宅村伊豆	"{""matched"": ""東京都三宅村伊豆"", ""candidates"": [{""id"": 77180557, ""name"": ""伊豆"", ""x"": 139.50579833984375, ""y"": 34.10788345336914, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0005000/postcode:1001102"", ""fullname"": [""東京都"", ""三宅村"", ""伊豆""]}]}"	139.505798339844	34.1078834533691	5	東京都 三宅村 伊豆		340700	1392830	340712.307	1392818.649	3.40737475602452
